user_name,rock,pop,hip hop,country,jazz,classical,electronic,metal,latin
Daniel Russell,3,1,3,5,4,5,2,3,0
Julian Ortiz,3,1,2,1,3,5,2,5,5
Benjamin Wright,5,3,4,1,3,4,2,5,3
James Anderson,4,4,4,1,5,3,5,5,3
Daniel Reynolds,0,0,4,5,5,2,3,4,3
David Cruz,3,2,4,5,0,1,4,4,4
Sofia Ross,2,2,2,0,5,4,1,5,0
Owen Morgan,5,2,4,0,4,2,3,1,4
Josephine Green,5,1,1,2,2,4,3,2,2
Cora Richardson,3,3,1,4,4,1,5,1,5
Theodore Baker,5,3,5,2,2,2,4,4,3
Nora Moore,4,4,3,2,2,2,2,0,3
Scarlett Edwards,4,4,0,3,4,3,3,5,3
Noah Dubois,4,2,5,5,3,1,1,2,5
Ellie Brooks,4,4,2,0,5,3,4,1,5
Eleanor Clark,0,0,2,5,1,5,4,2,5
Elizabeth Gray,2,4,1,3,3,4,0,0,4
Amelia Garcia,4,4,2,2,3,0,0,4,3
Camila Foster,0,0,4,0,2,1,5,4,0
Joshua Davis,1,1,2,2,5,2,3,5,2
Asher Jenkins,5,2,3,3,1,4,0,5,2
Liam Coleman,0,1,0,3,5,3,5,3,0
Nora Hernandez,2,4,3,3,5,0,2,2,5
David Jones,4,1,4,3,4,5,3,1,0
Landon Evans,1,1,0,4,3,4,0,1,0
Nathan Davis,3,4,2,4,3,2,1,0,1
Madison Patel,1,1,0,5,2,1,2,5,4
Ethan Simmons,3,4,1,3,3,0,3,4,1
Victoria Morris,5,1,2,1,5,0,4,0,4
Ethan Lopez,5,0,2,4,0,2,2,5,2
Olivia Sullivan,5,5,1,2,5,0,4,1,2
Lily Gray,4,0,1,4,4,2,4,3,5
Jordan Lopez,4,4,2,0,5,3,4,0,1
Dylan Brooks,4,4,0,3,4,2,0,3,0
Andrew Green,4,0,1,0,1,3,1,2,3
Ethan Russell,2,0,2,3,1,3,3,4,5
Emma King,1,4,0,2,5,5,3,0,0
Elijah Sanchez,1,3,2,1,0,0,4,4,3
Caroline Bell,1,1,5,2,3,1,5,2,3
Jordan Cook,0,4,3,2,0,2,5,4,3
Riley Bell,3,1,3,3,3,1,0,2,4
Adrian Watson,3,3,0,4,5,5,3,0,3
Samuel Martin,4,0,5,1,3,3,5,0,4
Noah Kelly,5,2,5,2,5,1,5,2,4
Sophia Butler,4,4,0,2,4,3,4,5,4
Asher James,4,5,4,0,0,2,5,3,5
Stella Patterson,2,0,3,3,0,2,3,2,2
Caroline Ward,3,1,2,0,5,5,3,3,1
Jack Hamilton,0,2,0,5,0,0,3,0,4
Mia Nelson,4,3,4,0,3,3,3,2,0
Isaac Lee,5,3,2,4,0,0,1,2,0
Lily Cox,4,2,1,1,4,0,4,1,2
Dominic Jenkins,2,3,4,0,5,3,5,0,3
Emma Nelson,5,1,3,0,4,5,5,4,2
Stella Johnson,1,5,2,5,3,4,2,1,0
Thomas Sanders,1,0,0,3,4,4,4,0,5
Penelope Harris,4,4,3,0,5,1,4,3,4
Victoria Cox,0,0,5,0,1,4,3,5,2
Henry Henderson,0,3,2,3,3,1,1,5,0
Zoey Brown,2,1,3,5,4,0,1,1,2
Zoey Rodriguez,5,4,3,4,0,4,1,4,1
Mia Rogers,2,5,5,0,5,5,4,0,1
Caroline Gonzalez,0,1,2,1,4,3,2,4,0
Lucy Rodriguez,0,0,2,3,2,0,2,2,4
James Johnson,1,0,0,1,2,1,3,0,4
Christopher Hall,5,2,4,2,5,5,5,0,1
Christopher Rogers,1,2,5,4,4,4,0,1,4
Mason Jordan,0,0,5,0,2,5,2,0,5
Violet Hall,3,0,3,3,2,0,3,2,1
Theodore Gutierrez,5,3,3,0,0,3,0,2,2
Wyatt Brown,5,1,4,2,3,4,2,1,0
Elijah Baker,3,3,0,0,3,4,2,4,3
Camila Hamilton,0,5,3,0,5,5,5,0,1
Adrian White,1,5,3,0,3,5,0,2,0
Lucas Anderson,0,0,2,1,0,5,2,0,0
Luna Jenkins,0,2,0,3,1,5,5,0,1
Jordan Coleman,1,2,2,3,0,1,3,1,1
Lucy Martinez,0,3,0,3,4,2,0,4,3
Claire Martinez,2,1,3,3,2,5,0,0,4
Liam King,4,0,3,0,0,4,1,5,4
William Jordan,2,2,3,1,3,3,4,3,3
Lucy Reynolds,5,3,5,0,3,2,0,3,4
Willow Bailey,1,0,3,0,0,4,4,1,0
Henry Stewart,1,1,1,0,0,1,4,5,4
William Hughes,4,1,0,0,5,5,2,5,3
Christopher Barnes,1,1,0,1,3,1,0,0,4
Chloe Simmons,2,4,2,2,0,3,0,1,2
Josephine Nguyen,1,2,2,3,3,2,5,3,1
Mia Fisher,4,1,2,0,4,4,3,5,5
Stella Young,1,4,2,4,2,4,1,2,3
Mia Lewis,2,0,2,0,4,1,4,3,2
Alexander Garcia,4,0,3,4,4,1,5,5,5
Mason Parker,2,3,1,5,1,3,5,0,1
Ruby Gutierrez,5,0,5,2,3,3,5,0,0
Andrew Wood,5,2,0,0,1,0,1,2,1
Kai Sullivan,3,4,1,3,1,1,5,2,2
Leo Brooks,5,0,3,4,4,0,5,4,0
Savannah Nguyen,1,3,0,2,3,3,0,0,2
Nora Morgan,4,2,5,1,0,1,2,4,3
Cameron Patterson,5,4,1,0,5,4,5,0,4
Aurora Jordan,0,3,1,1,5,1,4,1,1
Ellie Baker,3,4,0,2,3,2,2,0,1
Mia Ortiz,4,0,2,5,0,4,0,3,2
Savannah Perry,1,4,0,1,0,3,5,2,0
Liam Russell,1,0,1,2,1,0,1,3,0
Mia James,5,3,0,1,3,5,5,4,0
Noah Lee,1,1,5,3,4,4,4,5,4
Ivy Ortiz,5,5,2,3,0,0,2,1,2
Willow Coleman,0,5,0,1,5,0,2,5,3
Jack Nguyen,3,0,4,4,5,1,5,5,0
Sofia Edwards,2,1,5,2,5,5,0,5,1
Andrew Robinson,5,5,2,0,0,5,4,1,1
Athena Walker,4,2,3,3,2,1,5,0,2
Julian Wood,2,1,1,4,5,2,2,0,0
Sophia Thompson,1,3,4,5,0,3,4,3,4
Charlotte Kim,4,3,3,4,4,1,2,1,4
Ryan Rogers,2,4,5,4,0,0,0,0,2
Noah Smith,1,5,0,3,3,1,5,4,3
Michael Barnes,1,3,2,3,3,4,0,4,5
Joseph Davis,3,0,5,0,0,5,5,4,1
Leo James,0,3,1,2,0,1,3,4,3
Samuel Cook,3,1,0,2,3,0,1,1,1
Claire Reynolds,0,0,5,1,1,1,5,2,2
Emily Long,4,3,3,1,0,3,2,5,4
Benjamin Ortiz,0,5,3,5,3,2,5,1,5
David Bailey,3,0,3,5,2,5,2,5,2
Victoria Bell,5,3,5,2,5,0,5,2,3
Victoria Sanders,2,5,1,0,0,4,4,2,3
Jasper Kelly,0,5,2,1,2,3,3,4,2
Alexander Harris,0,0,3,0,2,1,4,1,3
Jack Walker,1,5,3,2,2,0,3,0,3
Natalie Patel,1,1,2,0,0,0,2,5,4
Wyatt Bennett,2,2,5,1,5,5,0,3,2
Ellie Sanchez,4,2,4,4,2,1,2,1,3
Samuel Foster,5,2,3,4,0,4,1,1,2
Abigail Rogers,3,0,4,4,2,2,4,1,0
Aiden Simmons,2,5,1,1,0,0,2,2,0
Samuel Ross,0,0,4,5,4,3,1,4,0
Ivy Gutierrez,4,4,2,1,2,3,3,4,0
Eleanor Wright,1,3,2,0,2,2,3,2,2
Camila James,0,0,1,2,1,0,3,5,1
Lucas Hamilton,1,2,3,5,4,2,5,1,0
Lily Hernandez,2,4,2,4,4,5,4,5,2
Josephine Ross,0,5,5,3,5,5,0,0,1
Avery Cook,2,1,0,0,1,2,1,1,5
Isabella Smith,4,4,1,4,5,4,1,1,3
Grayson Thompson,3,0,2,2,3,5,1,3,1
Owen Wilson,2,0,2,1,4,3,4,3,3
Daniel Morris,0,4,4,5,3,3,5,1,1
Avery Garcia,2,3,5,0,1,2,0,2,2
Noah Moore,2,0,2,1,2,2,4,2,5
Violet Morales,4,5,3,1,3,1,1,5,5
Ryan Scott,1,3,4,3,2,4,0,5,0
Isabella Rogers,3,4,2,1,5,4,5,5,1
Charlotte Hernandez,0,4,5,4,0,2,1,5,3
Dominic Thomas,3,5,3,0,1,2,3,4,2
Charlotte Morgan,2,0,1,1,1,5,3,4,3
Aiden Jordan,0,5,3,2,5,0,4,1,4
Aiden Coleman,4,4,5,2,0,0,5,4,5
Riley Moore,3,4,0,0,3,4,4,3,2
Madison Watson,5,3,5,0,3,4,0,3,5
Ellie White,5,3,1,2,5,5,0,2,0
Mason Collins,1,5,2,1,1,1,2,2,4
Elijah Taylor,4,5,4,1,1,5,1,5,0
Stella Carter,1,2,1,5,3,5,0,1,5
Mason Martinez,3,3,3,0,4,1,0,2,2
Charlotte Ross,2,5,3,5,0,0,5,5,5
Grace Brown,3,3,2,3,0,0,2,0,1
Jordan Nguyen,0,2,0,2,4,3,2,3,3
Dominic Baker,3,5,3,3,0,1,4,2,3
Jordan Sanders,5,1,4,2,4,2,3,4,2
Carter Graham,3,5,4,5,2,3,3,3,4
Owen Silva,5,5,1,0,0,3,1,5,5
Jackson Graham,3,0,1,3,3,2,5,4,3
Camila Nelson,0,5,3,4,5,3,1,1,4
Freya Silva,1,2,5,5,4,5,0,0,5
Madison Reyes,3,1,0,3,1,3,3,0,1
Chloe Lewis,4,3,1,2,4,2,1,5,0
Daniel Young,0,3,4,0,2,4,5,2,5
Aiden Fisher,3,5,2,5,5,4,5,0,4
Stella Long,3,1,1,3,2,3,1,1,5
Owen Bell,3,3,1,3,2,4,0,4,3
Anthony Wilson,0,3,3,5,4,4,4,5,3
Charlotte Hamilton,4,4,3,0,3,0,3,4,4
Eleanor Dubois,1,5,1,4,5,2,1,5,4
Ruby Harris,0,0,1,3,4,5,3,3,1
Dominic Jackson,1,3,2,3,2,0,4,0,5
Julian Patel,0,3,5,1,1,5,3,5,5
Violet Taylor,1,3,5,5,4,0,3,1,1
Grayson Taylor,1,3,3,3,2,4,0,2,2
Leo Walker,4,3,2,3,2,5,0,4,2
Jack Martinez,5,5,2,5,3,4,4,2,0
Luna Watson,4,1,5,4,1,5,2,3,5
Anthony Sanders,0,1,1,0,0,1,5,3,0
Jack Davis,4,4,1,2,1,2,2,0,2
Aurora King,2,5,0,3,4,0,1,0,2
Caroline Young,2,1,3,1,4,2,5,3,0
Lucas Collins,3,4,2,2,3,4,2,2,0
Ryan Hall,1,1,2,1,4,4,5,0,2
Josephine Wright,5,3,0,1,4,0,0,2,4
Joseph Brown,0,4,3,4,3,4,4,1,3
Savannah Murphy,2,4,2,2,4,0,0,2,2
Christopher Butler,3,5,1,2,5,0,1,1,0
Caleb Wright,0,2,2,2,4,1,0,0,2
Camila Jordan,0,2,5,1,2,2,1,3,1
Leo Robinson,0,5,1,2,1,4,3,1,5
Grace Hall,5,0,2,0,1,5,1,0,0
Elijah Ross,0,5,0,0,5,3,3,3,0
Willow Walker,2,3,3,1,5,2,2,3,4
Charles Johnson,3,0,5,1,1,2,3,2,3
Harper Brown,3,3,4,4,1,3,1,5,0
Hunter Lewis,4,2,2,3,2,4,4,1,0
Jordan Stewart,4,3,1,3,1,1,5,5,0
Andrew James,0,0,5,2,3,3,5,5,0
Joseph Hamilton,5,1,5,4,0,1,5,3,4
Ryan Sanchez,4,3,4,1,4,5,2,1,4
Emily Powell,5,4,4,3,3,0,4,3,2
Adrian Price,4,3,4,4,0,5,0,3,5
Olivia Sanchez,4,3,2,1,1,4,5,0,0
Olivia Cox,0,4,4,3,3,3,3,4,2
Logan Brown,0,3,4,3,0,2,1,4,3
Anthony Jenkins,2,0,0,0,0,0,1,2,3
Jackson Adams,2,2,5,3,5,5,2,0,0
Cora Nelson,5,0,2,5,0,4,1,0,1
Harper Bell,5,5,5,5,4,4,0,5,2
David Wood,4,2,4,4,1,4,5,4,4
Emily Davis,5,3,5,5,5,1,3,5,0
Madison Nguyen,4,1,1,2,4,2,3,3,5
Grace Thomas,1,5,4,2,1,3,4,1,3
Athena Moore,0,0,4,2,2,1,1,4,5
Joshua King,0,2,4,1,5,4,3,2,1
Alexander Ward,2,0,5,2,5,5,3,2,2
Chloe Davis,3,1,1,4,4,1,2,3,4
Penelope Hall,3,3,5,5,1,3,1,0,3
Aiden Richardson,3,0,1,4,2,4,3,4,2
Emma Stewart,5,5,4,5,0,2,1,1,1
Savannah Williams,5,0,4,1,3,5,3,1,4
Isabella Watson,4,3,2,0,2,2,2,3,5
Caroline Diaz,0,5,1,0,5,2,1,5,4
Stella Lewis,2,0,4,5,2,1,4,1,4
Chloe Kelly,1,4,2,2,4,5,4,3,5
Asher Clark,0,2,5,5,5,3,0,1,3
Michael Clark,3,4,1,0,4,0,2,2,2
Henry Bell,4,4,0,0,5,4,5,0,5
Claire Adams,2,4,5,5,2,4,2,1,4
Eleanor Mitchell,4,5,2,1,3,1,5,0,1
Landon Cooper,5,1,0,4,4,1,0,1,3
Ryan Wright,4,0,5,5,1,1,5,2,0
Sofia Young,5,3,5,3,5,5,3,2,3
Kai Sanchez,5,5,4,1,5,2,5,0,3
Lily Bell,2,4,1,3,4,2,1,1,1
Joshua Parker,4,0,1,4,3,5,2,4,3
Savannah Patel,3,4,5,5,1,1,4,2,4
Jasper Scott,4,2,5,2,1,2,1,1,2
Henry Williams,2,5,0,3,0,1,3,4,5
Daniel Cook,1,0,0,1,0,4,5,2,5
Aurora Lee,1,0,5,2,4,4,5,1,1
Violet Richardson,2,2,4,3,1,3,2,0,2
Liam Martinez,5,5,2,5,2,1,0,3,1
Riley Parker,3,2,1,1,5,3,1,0,0
Claire Long,4,2,3,4,2,5,2,5,1
Kai Jones,4,2,4,2,0,3,3,0,1
Penelope Robinson,5,0,1,2,1,0,1,1,5
Michael Hamilton,3,5,5,0,4,4,0,2,1
Carter Lewis,0,4,3,3,0,2,1,5,1
Ruby Dubois,0,5,3,3,5,2,0,1,3
Chloe Hernandez,2,1,0,3,2,1,5,5,1
Christopher Reynolds,3,4,5,2,4,5,1,0,1
Caroline Evans,0,5,3,3,1,1,1,1,2
Aiden Taylor,2,4,0,4,2,1,2,3,0
Penelope Jackson,0,3,1,2,1,1,4,3,4
Penelope Walker,3,3,1,5,1,3,5,5,3
Victoria Morgan,2,0,4,4,4,4,0,5,3
Lily White,1,4,4,1,5,3,3,2,4
Chloe Harris,5,5,1,0,3,2,1,1,1
Andrew Richardson,4,0,0,4,2,0,5,0,3
Olivia Myers,4,0,3,5,1,0,1,1,4
Miles Cook,5,0,0,1,3,2,1,2,2
David Perez,4,5,1,1,4,4,1,3,4
Joseph Garcia,5,5,4,5,5,4,5,4,0
Charles Ortiz,0,5,1,1,3,2,0,1,5
Freya Harris,1,3,5,3,4,3,2,4,0
Joshua Martin,3,3,0,2,3,5,3,1,3
Stella Perez,0,3,5,0,4,4,2,3,4
David Lopez,2,1,3,2,1,0,1,5,5
James Sullivan,4,5,1,5,2,0,4,4,3
Sofia Walker,4,0,5,4,0,2,5,5,4
Leo Kim,0,4,0,5,5,2,4,5,2
Jack Bailey,4,1,2,5,2,3,2,4,3
Hazel Taylor,1,5,2,3,4,4,2,5,3
Grayson Barnes,4,2,3,4,2,2,5,5,1
Harper Wilson,2,5,3,4,3,4,4,3,0
Nathan Dubois,0,0,4,3,5,3,0,0,2
Athena Myers,2,0,4,2,3,1,0,2,1
Wyatt Lopez,2,3,0,5,2,3,1,5,1
Lydia Foster,5,4,5,2,0,1,5,3,5
Joseph Stewart,3,3,2,0,4,1,4,2,5
Christopher Lewis,1,1,5,0,4,0,4,1,5
James Sanchez,1,1,2,2,2,4,1,4,1
William Henderson,1,3,5,5,1,4,0,5,5
Ellie Miller,4,2,0,3,5,3,4,5,1
Ava Powell,0,4,3,4,4,4,2,0,0
Leo Foster,1,3,3,5,3,4,2,0,3
Kennedy Moore,0,1,2,2,0,3,1,1,3
Landon Hernandez,3,1,4,0,4,0,5,2,3
Athena Clark,3,5,3,2,2,4,3,3,0
Penelope Brooks,4,3,3,1,4,4,5,1,0
David Richardson,5,4,3,0,1,1,3,2,2
Charles Allen,5,4,4,5,5,2,4,3,1
Chloe Robinson,1,5,5,2,3,5,3,1,1
Anthony Fisher,2,5,3,3,3,1,2,5,4
Kai Cruz,3,1,3,5,4,2,1,0,2
Isaac Cooper,3,0,1,0,1,0,1,3,4
Olivia Richardson,0,2,2,3,1,2,1,0,5
Hazel Russell,5,1,2,1,4,5,4,5,5
Emma Perez,1,2,0,2,1,4,5,1,5
Dylan Hall,1,0,4,2,5,3,2,3,5
Avery Simmons,1,0,2,1,4,2,1,2,3
Caleb Nguyen,2,4,5,0,4,2,2,0,0
Hazel Allen,1,2,5,0,2,0,5,0,1
Ruby Wood,1,0,2,5,0,5,4,3,4
Natalie Simmons,3,4,5,3,2,4,0,2,4
Athena Diaz,5,4,2,1,5,2,4,5,2
Isaac Reyes,1,5,5,2,0,2,4,5,2
Owen Rogers,1,0,2,2,3,1,2,0,3
Liam Butler,1,0,0,0,1,2,0,4,1
Julian Gray,3,1,0,2,3,2,4,3,0
Grayson Lee,0,1,2,4,1,5,2,2,5
Adrian Anderson,0,5,5,0,4,4,4,4,0
Sophia King,4,4,2,2,1,5,3,3,1
Riley Foster,4,3,0,5,4,2,1,0,0
Avery Johnson,2,2,5,0,3,2,0,4,2
Violet Watson,2,2,4,3,5,0,3,5,3
Josephine Thomas,2,4,3,1,5,0,4,5,0
Ryan Baker,1,4,3,3,1,3,1,3,0
Thomas Moore,3,4,3,3,2,1,3,0,0
Luna Hall,0,3,3,1,1,3,0,2,5
Jack Wright,0,3,3,4,1,1,0,3,3
Cora Hernandez,1,2,0,5,1,4,0,5,1
Hunter Wood,3,2,3,4,1,4,0,5,3
Aurora Rogers,4,5,3,2,4,2,5,1,0
Mia Watson,1,2,2,3,2,3,3,0,1
Mason Scott,2,1,0,3,0,3,4,5,3
Samuel Patterson,4,0,0,1,2,3,2,3,5
Ezra Jenkins,1,5,2,0,3,2,3,3,3
Owen Harris,3,1,5,2,0,0,2,1,2
Aiden Butler,4,3,1,2,3,0,1,2,2
Nathan Jackson,0,3,1,0,0,1,1,2,2
Grayson Murphy,2,4,4,1,3,5,3,3,4
Kai Foster,1,1,1,0,0,1,5,3,1
Julian Cox,0,1,4,2,3,3,2,1,3
Isabella Cook,4,2,5,4,1,1,0,4,1
Willow Morris,1,1,0,2,0,5,5,1,2
Natalie Richardson,0,3,2,2,4,0,4,3,0
Samuel Butler,1,3,3,3,5,2,5,1,2
Wyatt Perez,2,2,0,0,3,2,4,5,1
Zoey Patel,1,2,1,3,0,0,5,2,5
Mia Myers,2,2,3,0,5,0,3,3,4
Olivia Simmons,1,5,4,5,0,0,3,3,5
Lucy Kim,2,2,3,4,3,3,5,5,3
Sofia Powell,3,2,2,4,1,5,1,2,0
Anthony Dubois,5,0,1,0,1,3,3,1,5
Julian Sullivan,4,5,0,3,0,4,4,4,2
Samuel Sullivan,5,2,2,0,3,3,4,1,5
Andrew Martinez,2,3,3,5,2,0,5,3,3
Landon White,3,3,4,2,2,1,0,2,5
Caleb Cox,1,1,4,1,1,5,5,1,4
Riley Wilson,2,4,4,2,3,0,4,4,1
Lily Kelly,0,0,1,2,1,0,3,0,5
Chloe Gonzalez,2,2,0,0,3,0,4,0,2
Hunter Mitchell,3,3,5,3,1,0,4,3,4
Benjamin Miller,5,4,2,2,3,1,1,1,3
Maeve Ward,2,3,5,4,0,2,1,3,0
Willow Hamilton,1,2,5,5,4,4,5,3,2
Nora Simmons,4,4,3,4,5,1,3,1,1
Dylan Thompson,5,3,4,2,0,4,0,4,1
Leo Collins,1,4,5,2,2,1,1,5,4
Harper Hamilton,5,4,0,3,5,4,4,3,1
Andrew Brooks,1,2,5,1,0,0,5,5,2
Lucy Simmons,3,0,5,1,3,5,2,2,2
Josephine Martin,3,3,0,2,3,1,5,3,1
David Butler,0,2,2,5,4,3,4,4,4
Isabella Kelly,1,5,3,0,2,0,5,2,5
James James,1,0,2,1,5,2,1,2,4
Quinn Kelly,0,3,5,0,1,3,1,1,5
Freya Nelson,1,3,3,1,4,3,3,3,3
Julian Edwards,5,0,3,2,0,1,4,5,3
James Mitchell,5,2,5,2,0,3,0,0,1
Joshua Clark,5,4,0,3,3,5,5,2,5
Andrew Harris,2,4,0,1,4,3,0,3,0
Kennedy Simmons,2,1,0,1,4,1,4,5,3
Harper Russell,2,2,2,0,2,3,5,2,0
Victoria Lee,1,1,0,4,1,1,1,4,4
Nathan Bailey,1,3,3,0,1,4,3,3,5
Ava Simmons,3,5,0,3,5,1,5,3,1
Josephine Rogers,0,4,4,5,1,2,3,3,0
Quinn Parker,0,5,1,0,2,0,4,1,2
Emma Bell,5,1,2,0,3,3,0,0,3
Ezra Cook,3,4,4,2,2,4,0,4,5
Sofia Coleman,0,5,2,4,5,0,5,1,3
Madison Henderson,3,0,2,2,0,4,1,3,4
Sophia Robinson,5,1,0,2,0,0,3,3,5
Josephine Hamilton,3,5,4,5,4,4,2,2,2
Avery James,5,2,4,0,5,1,5,1,5
Kennedy Wright,2,3,1,4,1,1,1,0,2
David Johnson,1,2,3,4,1,5,5,5,2
Ethan Morales,3,3,5,1,4,5,0,5,2
Alexander Nelson,3,3,5,4,0,1,2,4,0
Miles Brooks,2,5,5,2,2,4,4,0,3
Isabella Cooper,3,5,1,0,3,0,5,4,3
Samuel Nelson,0,3,1,0,0,1,0,4,2
Isaac Wright,5,2,2,5,0,2,2,3,0
Emily Cook,2,2,2,1,4,4,2,2,5
Abigail Powell,5,1,4,1,5,4,3,5,2
Joseph Jenkins,2,1,0,1,4,2,4,4,2
Willow Young,4,2,5,1,0,4,4,2,2
Mia Young,2,3,3,0,3,4,4,4,1
Charlotte Nelson,3,5,4,4,3,3,4,5,3
Lily Martinez,5,1,5,5,0,1,2,5,5
Elijah Moore,3,0,4,5,5,2,4,5,4
Owen Perez,4,3,0,0,2,3,3,1,2
Hazel Morgan,5,1,4,1,0,1,3,4,3
Ezra Walker,0,0,0,1,4,2,3,5,3
Lydia Henderson,5,4,5,5,2,2,3,1,5
Harper Foster,0,1,1,2,4,0,3,4,0
Scarlett Perez,3,1,2,1,2,1,4,2,0
Camila Hall,3,3,1,4,2,3,5,4,5
Harper Wood,2,3,2,0,3,5,0,0,0
Ezra Powell,0,4,4,0,5,1,4,4,2
Leo Edwards,5,3,2,5,1,1,1,3,1
Miles Lewis,0,5,4,5,3,2,3,5,5
Michael Cruz,5,2,0,5,0,1,4,5,0
Caleb Bennett,4,4,1,1,0,3,2,4,0
Penelope White,3,1,1,3,2,0,1,0,2
Lucas Reyes,5,4,1,4,3,3,3,2,2
Kai Russell,1,0,2,2,4,2,0,1,4
Miles Allen,2,3,4,4,0,2,2,2,1
Grayson Kim,2,2,0,1,4,3,1,4,0
Logan Patterson,3,4,1,5,4,3,3,5,2
Carter Wood,5,4,1,1,4,4,0,2,4
Natalie Adams,4,5,5,3,5,0,1,4,2
Miles Walker,5,2,3,1,5,5,4,5,4
Charlotte Patel,0,5,0,5,2,3,1,4,5
Amelia Kim,1,2,2,3,5,1,0,4,2
Ellie Ortiz,0,0,5,4,0,0,2,1,1
Wyatt Davis,2,1,0,5,5,2,2,0,3
Chloe Adams,2,5,1,5,0,2,1,1,2
Caleb Morales,3,2,3,4,5,0,4,2,1
Emma Silva,1,0,1,5,2,4,1,5,4
Sofia Green,1,1,5,2,3,5,2,0,3
Julian Allen,0,0,5,4,3,2,4,0,2
Scarlett Collins,0,1,2,1,4,1,0,1,4
Isabella Reyes,4,3,0,1,4,5,2,5,5
Cora Hughes,5,5,5,4,3,0,1,1,3
Eleanor Davis,1,1,1,4,0,3,2,0,1
Caleb Sanders,5,0,2,4,5,2,1,3,1
Maeve Davis,3,1,0,3,5,0,0,4,3
Hazel King,0,3,4,3,0,5,3,2,1
Amelia Graham,0,1,3,1,5,5,4,5,2
Freya Thomas,3,5,4,1,2,2,1,0,2
Hazel Hamilton,3,4,0,5,1,0,1,2,0
Ellie Collins,0,2,3,1,5,5,3,5,2
Adrian Harris,3,2,1,2,3,1,2,1,1
Nora Thompson,2,1,4,2,1,4,3,4,0
Liam Price,5,4,5,0,2,3,4,0,0
Harper Kim,2,0,5,3,0,2,5,4,1
Ava Russell,4,0,5,3,3,5,4,4,0
Ethan Cox,5,1,2,2,1,0,0,3,1
Amelia Adams,5,1,3,0,1,2,4,4,3
Emma Perry,1,1,1,2,0,0,1,5,3
Cameron Foster,5,3,4,3,2,3,4,1,0
Liam Parker,3,5,2,2,5,0,1,3,0
Alexander Rodriguez,3,5,2,1,4,5,4,4,1
Lucy Graham,0,5,0,3,5,5,3,1,2
Isabella Ortiz,1,3,4,2,3,0,5,2,4
Julian Jackson,2,4,4,2,5,2,1,4,5
Athena Morris,0,3,4,2,4,4,0,2,1
Sofia Simmons,3,5,4,4,3,5,5,3,5
Charlotte Cox,0,5,0,4,4,1,4,3,1
Logan Wilson,2,4,5,3,3,4,5,0,2
Abigail Morgan,2,2,5,1,3,1,0,1,3
Athena Rogers,0,3,0,4,5,5,2,5,1
Henry Clark,2,0,2,1,0,1,3,2,5
Chloe Rodriguez,3,2,5,0,3,4,1,5,5
Asher Diaz,3,4,1,2,5,1,2,3,3
Nora Jenkins,3,1,2,2,4,0,0,2,1
Emma Williams,1,1,0,0,1,0,0,2,1
Savannah Kelly,2,3,4,2,2,1,0,1,2
Logan Ward,2,3,4,0,2,4,1,4,5
Ellie Lopez,1,1,3,0,1,0,1,2,5
Cameron Green,3,2,5,2,4,1,1,4,3
Emily Myers,3,2,1,2,2,1,0,1,1
Natalie Mitchell,4,2,2,5,3,4,3,3,4
Amelia Carter,1,2,1,2,4,2,0,1,4
Jackson Jenkins,4,3,3,5,4,2,2,1,1
Charlotte Lopez,1,3,0,3,5,5,3,3,3
Claire Barnes,4,3,5,1,3,1,1,5,0
Harper Jackson,4,0,3,1,0,0,3,0,3
Harper Thomas,1,0,5,1,4,4,2,4,3
Iris Robinson,1,4,5,0,5,4,3,4,5
Natalie Scott,5,0,2,1,1,0,1,2,5
Carter Silva,3,4,3,3,0,0,1,5,2
Luna Myers,2,5,4,3,0,4,5,0,3
Violet Reynolds,2,2,4,4,5,2,0,2,0
Elizabeth Price,4,5,3,5,1,4,1,2,2
Cameron James,1,3,3,3,0,4,5,1,2
Henry Lee,2,3,5,5,0,0,3,0,2
Lucas Powell,2,3,1,3,5,5,4,4,5
Cameron Myers,4,4,0,0,5,5,1,0,2
Cora Martinez,4,5,2,3,5,0,2,5,2
Josephine Bennett,3,1,3,0,1,0,3,1,2
Lucas Jackson,0,5,5,4,5,0,1,0,1
Caleb Moore,1,2,0,1,3,5,2,2,2
Athena Ortiz,3,3,2,3,2,5,0,4,5
Hazel Bennett,1,3,4,5,2,1,0,4,5
Liam Johnson,4,3,2,2,0,5,4,2,3
Adrian Thomas,0,3,2,3,2,4,1,4,4
Ezra Wood,3,2,2,3,3,2,2,1,1
Caleb Garcia,4,5,0,0,3,1,0,0,1
Theodore Jordan,3,0,1,2,2,5,4,1,2
Adrian Coleman,5,0,5,5,1,0,1,5,4
Isabella Wright,5,1,2,2,2,3,5,5,4
Dominic Hernandez,0,4,3,3,2,3,1,0,5
Mason Taylor,4,0,1,5,1,0,0,2,3
Quinn Silva,1,5,2,1,2,1,2,0,1
Michael Walker,5,4,1,3,5,0,3,0,1
Mason Hall,4,0,0,4,1,5,1,4,0
Sophia Rodriguez,3,0,0,3,3,5,2,2,1
Caleb Reynolds,0,3,2,4,3,0,1,1,4
Stella Collins,0,5,5,3,5,3,1,0,1
Sofia Parker,5,3,5,5,0,0,2,3,4
Mia Nguyen,4,4,0,2,0,1,2,1,0
Eleanor Robinson,3,4,2,1,1,3,3,3,4
Theodore King,5,3,2,4,1,5,1,4,2
Harper Allen,5,1,0,1,1,4,5,2,0
